id,object,task_id,annonce_id,agency_id,agency_page,agency_contact_name,agency_img_url,agency_phone_number,agency_has_email,agency_link,address,area,bedrooms_count,business_unit,coownership_annual_charges,coownership_number_of_lots,coownership_is_syndic_procedure,contact_is_private_seller,contact_email,description,district,dpe,estate_type,electricity_consumption,estate_type_id,ges,gas_emissions,highlighting_level,insee_code,is_furnished,is_exclusive,is_expired,monthly_price,nature,postal_code,picture_count,price,price_per_meter,price_decrease_percent,publication_id,rooms,short_description,transaction_type,tags,url,virtual_visit_url,collected_at,input_url,sold,selling_time,old_price
5830261,result,15,222414369,75897,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-129963/,batIMO aGENCE LaGUILLON,https://v.seloger.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,05 59 48 00 78,t,http://www.agence-laguillon.com/,Hendaye,42.001120029867465,0,1,,,,f,t,,Gare-Joncaux,E,appartement,,1,B,,1,,f,t,f,1258,1,64700,11,195000,5357,,30075897,2,"appartement à vendre - proche gare, frontiere et commerces,dans residence de 2004 (ravalement vote à la charge du vendeur), agreable 2 pieces comprenant entree, WC separe, cuisine ouverte equipee, sejour donnant sur terrasse de 7 m2 (pouvant être fermee en veranda), chambre avec grands placards et SDb. box ferme.",2,"2 pieces, 1 chambre, 42 m2, etage 2/3, terrasse, box, ascenseur",https://www.seloger.com/annonces/achat/appartement/hendaye-64/222414369.htm,,2024-06-29 14:06:15.396705,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,225000
5767172,result,40,221364757,359178,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-64378/,IpaRRaLDE IMMObILIER,https://v.seloger.com/s/width/150/logos/0/6/s/u/06suslue294ym3v3tm677wsf77ft8cngd4ewu6pab.jpg,05 47 75 94 67,t,,Hendaye,57.9933282011804,0,1,,,,f,t,,Centre Ville-La Plage,D,appartement,,1,A,,2,,f,t,f,1264,1,64700,25,226000,3897,,30359178,3,"appartement à vendre - Des que vous franchissez le seuil de cette charmante residence, vous êtes accueilli par une atmosphere chaleureuse et lumineuse. Ce ravissant t3, d'une superficie de 57,26 metres carres, offre un agencement astucieux qui maximise l'espace disponible. Vous decouvrirez un salon confortable, parfait pour se detendre en [...]",2,"3 pieces, 2 chambres, 58 m2, etage 2/0, balcon",https://www.seloger.com/annonces/achat/appartement/hendaye-64/221364757.htm,https://my.matterport.com/show/?m=o17CWpGimHx,2024-06-29 14:06:41.917031,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830281,result,38,221642981,75897,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-129963/,batIMO aGENCE LaGUILLON,https://v.seloger.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,05 59 48 28 00,t,http://www.agence-laguillon.com/,Hendaye,27.148460715559253,0,1,,,,f,t,,Centre Ville-La Plage,D,appartement,,1,D,,1,,f,t,f,1277,1,64700,1,228400,8413,,30075897,2,"appartement à vendre - Situe au deuxieme et dernier etage avec ascenseur d'une residence situee sur la baie de txingudi à 100m de la plage et de l'ensemble des commerces. Charmant et agreable deux pieces en duplex de 42,86m2 sol. tres bien distribue il est compose d'un sejour-cuisine equipee ouvrant sur une terrasse exposee Ouest, salle d'eau-wc, [...]",2,"2 pieces, 1 chambre, 27 m2, etage 2/2, terrasse, ascenseur",https://www.seloger.com/annonces/achat/appartement/hendaye-64/221642981.htm,,2024-06-29 14:06:40.565599,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830277,result,34,221726211,531006,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-131251/,O.G.I. - a. pEREZ IMMObILIER,,05 59 20 03 12,t,,Hendaye,44.99901748870112,0,1,,,,f,t,,Centre Ville-La plage,C,appartement,,1,C,,1,,f,f,f,1280,1,64700,6,229000,5089,,30531006,2,"appartement à vendre - appartement type 2 pieces en bon etat general situe au 4eme etage sans ascenseur, une piece à vivre, une chambre separe, une cuisine independante avec petit balconnet, une salle d'eau, un W-C independant. Cave commune. accord bien groupement GpI.",2,"2 pieces, 1 chambre, 45 m2, etage 4/–, balcon",https://www.seloger.com/annonces/achat/appartement/hendaye-64/centre-ville-la-plage/221726211.htm,,2024-06-29 14:06:38.735892,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830289,result,50,220470735,385198,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-10941/,LOIa IMMObILIER,,05 59 08 71 23,t,,Hendaye,57.960010124019234,0,1,,,,f,t,,Centre Ville-La plage,C,appartement,,1,C,,1,,f,f,f,1280,1,64700,9,229000,3951,,982997,2,"appartement à vendre - Grand appartement t2 de 56 m2, refait à neuf, proche des commodites et du centre-ville. Loggia fermee donnant sur cuisine/salon, une chambre avec dressing, grande cave attenante. aucun vis-a-vis, vue sur parc arbore et montagne. parking dans la residence.",2,"2 pieces, 1 chambre, 58 m2, etage 0/0",https://www.seloger.com/annonces/achat/appartement/hendaye-64/220470735.htm,,2024-06-29 14:06:46.590832,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830313,result,90,213620357,385198,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-10941/,LOIa IMMObILIER,,05 59 08 71 23,t,,Hendaye,43.56925418569254,0,1,,,,f,t,,Centre Ville-La plage,C,appartement,,1,C,,1,,f,f,f,1280,1,64700,10,229000,5256,,982997,2,"appartement à vendre - En dernier etage, joli et grand t2 de 45 m2 avec vue Mer. Spacieux et lumineux, cuisine avec balcon et WC separes. a VISItER DE tOUtE URGENCE. Cave commune",2,"2 pieces, 1 chambre, 44 m2, etage 4/4",https://www.seloger.com/annonces/achat/appartement/hendaye-64/213620357.htm,,2024-06-29 14:07:33.124667,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5513541,result,63,218862799,359178,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-64378/,IpaRRaLDE IMMObILIER,https://v.seloger.com/s/width/150/logos/0/6/s/u/06suslue294ym3v3tm677wsf77ft8cngd4ewu6pab.jpg,05 47 75 94 67,t,,Hendaye,43.4906196702672,0,1,,,,f,t,,Centre Ville-La plage,E,appartement,,1,B,,1,,f,t,f,1283,1,64700,30,229500,5277,,30359178,3,"appartement à vendre - belle opportunite à saisir à Hendaye (64). Situe à quelques minutes à pied du centre-ville et de la magnifique baie de txingudi, ce charmant t3 offre un cadre de vie ideal pour les amoureux de la tranquillite et de la proximite des commodites. Dote d'une exposition sud-est-ouest, cet appartement beneficie d'une luminosite [...]",2,"3 pieces, 2 chambres, 43 m2, etage 0/1, terrasse, parking",https://www.seloger.com/annonces/achat/appartement/hendaye-64/218862799.htm,,2024-06-29 14:07:07.460339,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5148724,result,88,215302407,231216,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-29439/,EKI IMMOBILIER,https://v.seloger.com/s/width/150/logos/0/i/v/5/0iv520kpgcr4nn5tm50r0k1ydo1k96cfr79q5ci68.jpg,05 59 20 33 00,t,http://www.eki-immobilier.com/,Hendaye,60.00521784503,0,1,,,,f,t,,Orio,A,appartement,,1,A,,1,,f,f,f,1286,1,64700,6,230000,3833,,30231216,3,"appartement à vendre - Dans une résidence récente proche de la Baie de chingoudy , vous trouverez cet appartement type 3 pieces en rez de chaussée. Entrée avec cellier, wc, séjour salon donnant sur terrasse expo plein µSud, cuisine indépendante aménagée avec accès terrasse, 2 chambres avec placard dont une avec balcon, salle de bains. Son plus un [...]",2,"3 pieces, 2 chambres, 60 m2, etage 0/2, terrasse, box, ascenseur",https://www.seloger.com/annonces/achat/appartement/hendaye-64/215302407.htm,,2024-07-16 09:46:26.243335,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830259,result,13,222656887,103574,,mapetiteagence.com,,09 72 76 01 09,t,,Hendaye,44.00229577195332,0,1,,,,f,t,,Moleres-Sopite,A,appartement neuf,,1,A,,1,,f,f,f,1210,2,64700,4,230000,5227,,30103574,2,"appartement neuf à vendre - -Decouvrez rapidement ce tres bel appartement t2 d'une surface habitable de 44 m2 beneficiant de l'avantage d'être en etage, avec terrasse à Hendaye.  Il se compose d'une belle entree qui distribue l'espace nuit avec salle de bain et WC, ainsi qu'une chambre de 14 m2. Vous accedez ensuite à une piece de vie tres [...]",2,"2 pieces, 1 chambre, 44 m2, terrasse",https://www.seloger.com/annonces/achat/appartement/hendaye-64/222656887.htm,,2024-06-29 14:06:14.360719,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
5904776,result,9,223949441,75897,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-129963/,BATIMO AGENCE LAGUILLON,https://v.seloger.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,05 59 48 00 78,t,http://www.agence-laguillon.com/,Hendaye,52.995391705069125,0,1,,,,f,t,,Orio,A,appartement,,1,A,,1,,f,f,f,1286,1,64700,10,223000,4340,,30075897,2,"appartement à vendre - Dans résidence au calme et à proximité de tous les commerces , en rez de chaussée surélevé, grand appartement 2 pieces ( 53 m2) entièrement rénové avec matériaux de qualité .Il comprend un beau séjour avec coin repas et cuisine , une chambre et une belle salle d'eau. Idéal pour la vie tout à pied et environnement très calme. [...]",2,"2 pieces, 1 chambre, 53 m2, etage 1/–",https://www.seloger.com/annonces/achat/appartement/hendaye-64/orio/223949441.htm,,2024-07-16 09:45:11.957932,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
5904777,result,11,223856457,63860,https://www.seloger.com/professionnels/agents-commerciaux/anglet-64600/agence-47099/,MONZEO,https://v.seloger.com/s/width/150/logos/1/p/s/2/1ps2yu5oneoyukkq2d54r0gqz23ez60wyat48ieo8.jpg,06 70 34 20 13,t,http://www.monzeo.com/,Hendaye,53.613053613053616,0,1,,,,f,t,,Orio,A,appartement,,1,A,,1,,f,f,f,1286,1,64700,4,230000,4290,,30063860,2,"appartement à vendre - Dans une jolie copropriété très bien entretenue, l'appartement se compose d'une entrée, d'un salon, d'une cuisine semi-ouverte avec possibilité de salle à manger, d'un cellier buanderie, une chambre avec son dressing et sa salle d'eau avec commodités.  appartement rénover avec de beaux matériaux et de nombreux [...]",2,"2 pieces, 1 chambre, 54 m2, etage 1/3, box",https://www.seloger.com/annonces/achat/appartement/hendaye-64/orio/223856457.htm,,2024-07-16 09:45:12.943035,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
5904778,result,12,223701471,496076,https://www.seloger.com/professionnels/agences-immobilieres/st-jean-de-luz-64500/agence-247574/,LUZ IMMOBILIER,,05 59 85 18 51,t,,Hendaye,52.995391705069125,0,1,,,,f,t,,Orio,A,appartement,,1,A,,1,,f,f,f,1286,1,64700,7,223000,4340,,30496076,2,"appartement à vendre - Centre ville d'Hendaye, dans un quartier calme et agréable pour un mode de vie tout à pied, venez découvrir ce magnifique appartement traversant type T2 d'une surface habitable rare de 53m2 environ. Lumineux, fonctionnel et rénové avec goût, ce bien a tout pour plaire. Il dispose, d'une cuisine ouverte sur la salle à [...]",2,"2 pieces, 1 chambre, 53 m2, etage –/3",https://www.seloger.com/annonces/achat/appartement/hendaye-64/orio/223701471.htm,,2024-07-16 09:45:13.402554,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
5904779,result,14,223681689,477246,https://www.seloger.com/professionnels/agents-commerciaux/heugas-40180/agence-142311/,SAINT MARTIN VINCENT BSK IMMOBILIER,https://v.seloger.com/s/width/150/logos/1/r/p/r/1rprnojtxdqy7sd3t6zw0q7zamjgfbv5eqn364rr4.jpg,06 71 68 54 76,t,https://bskimmobilier.com/,Hendaye,53.613053613053616,0,1,,,,f,t,,Orio,A,appartement,,1,A,,1,,f,f,f,1286,1,64700,12,223000,4290,,30477246,2,"appartement à vendre - Entièrement rénové et réagencé, cet appartement T2 de plus de 53 m2 (grand volume) est situé au haut de rez-de-chaussée d'une belle résidence entièrement sécurisée (me contacter pour voir la visite virtuelle). Il se compose d'une entrée avec rangement vestiaire, d'un salon/séjour, d'une cuisine équipée, d'un [...]",2,"2 pieces, 1 chambre, 54 m2, etage 0/–",https://www.seloger.com/annonces/achat/appartement/hendaye-64/orio/223681689.htm,,2024-07-16 09:45:14.311125,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
5928277,result,49195394,224362967,531006,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-131251/,O.G.I. - A. PEREZ IMMOBILIER,,06 62 82 86 81,t,,Hendaye,52.995391705069125,0,1,,,,f,t,,Gare-Joncaux,A,appartement,,1,A,,1,,f,f,f,1286,1,64700,6,223000,4340,,30531006,2,"appartement à vendre - Au centre ville d'Hendaye cette appartement vous invite à vous laisser séduire un charme chaleureux situé dans une copropriété rétro. À proximité de toutes les commodités, cet appartement offre un mode de vie urbain, sans besoin de voiture! appartement unique en raison de ses dimensions, comprenant deux pieces spacieuses [...]",2,"2 pieces, 1 chambre, 53 m2, etage 0/–",https://www.seloger.com/annonces/achat/appartement/hendaye-64/Gare-Joncaux/224362967.htm,,2024-07-23 10:22:54.315179,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,230000
2483793,result,107,193558437,60975,https://www.seloger.com/professionnels/agences-immobilieres/ciboure-64500/agence-18435/,agence de la Nivelle,https://v.seloger.com/s/width/150/logos/1/k/t/p/1ktpbg4dg64tu5y66hhjc152e63awlwgquiwzdux4.jpg,05 59 23 81 73,t,http://www.orpi.com/agnivelle,Hendaye,36.00202934748673,0,1,,,f,f,t,,Moleres-Sopite,D,appartement,,1,B,,1,,f,t,f,1290,1,64700,3,230629,6406,,30060975,2,"appartement à vendre - HENDaYE pLaGE - Emplacement ideal pour cet appartement situe à Hendaye, quartier plage, au premier et dernier etage dans une petite villa au calme, avec une superbe vue mer et à 800 m de la plage.. Un appartement traversant comprenant: sejour- cuisine equipee donnant sur balcon vue mer, chambre et salle de bain.. Un jardin [...]",2,"2 pieces, 1 chambre, 36 m2, etage 2/2, balcon, parking",https://www.seloger.com/annonces/achat/appartement/hendaye-64/moleres-sopite/193558437.htm,,2024-06-29 14:07:55.615175,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3946907,result,104,207268951,75897,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-129963/,batIMO aGENCE LaGUILLON,https://v.seloger.com/s/width/150/logos/1/b/c/t/1bctbb3tho67n51exo9090awsfvhoxg1o3t5gtr40.jpg,05 59 48 00 78,t,http://www.agence-laguillon.com/,Hendaye,71.5391762155466,0,1,,,,f,t,,Centre Ville-La plage,D,appartement,,1,D,,1,,f,t,f,1292,1,64700,3,231000,3229,,30075897,3,"appartement à vendre - appartement traversant ideal pour une vie tout à pied, entierement à renover avec du potentiel pour une troisieme chambre. Commerces du centre-ville et port de Caneta à quelques pas seulement.",2,"3 pieces, 2 chambres, 72 m2, etage 1/2, balcon",https://www.seloger.com/annonces/achat/appartement/hendaye-64/207268951.htm,,2024-06-29 14:07:54.165035,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830293,result,54,220290195,508509,https://www.seloger.com/professionnels/agents-commerciaux/ciboure-64500/agence-284104/,iad France  Sami jaber,https://v.seloger.com/s/width/150/logos/1/p/r/1/1pr1oxlmz4kyqvu66wx3ep4lj08763due0cna7cxy.jpg,06 07 25 55 83,t,https://www.iadfrance.fr/fr/conseiller/@sami.jaber??utm_campaign=spring&utm_medium=referral&utm_source=seloger,Hendaye,50,0,1,,,,f,t,,Moleres-Sopite,D,appartement,,1,D,,1,,f,t,f,1314,1,64700,10,235000,4700,,30508509,2,"appartement à vendre - iad France - Sami jaber vous propose : a Hendaye, charmant appartement de type t2.  Situe au calme dans une impasse, ce bien offre une surface habitable d'environ 50m2. Il comprend une chambre, une salle de bain, une cuisine ouverte sur un sejour lumineux expose sud. au rez-de-chaussee d'une maison en copropriete, cet [...]",2,"2 pieces, 1 chambre, 50 m2, etage 0/1, parking",https://www.seloger.com/annonces/achat/appartement/hendaye-64/moleres-sopite/220290195.htm,,2024-06-29 14:07:03.200303,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3932737,result,104,206574251,359178,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-64378/,IPARRALDE IMMOBILIER,https://v.seloger.com/s/width/150/logos/0/6/s/u/06suslue294ym3v3tm677wsf77ft8cngd4ewu6pab.jpg,05 47 75 94 67,t,,Hendaye,79.19151756129888,0,1,,,,f,t,,Centre Ville-La plage,G,appartement,,1,F,,1,,f,t,f,1336,1,64700,23,239000,3018,,30359178,4,"appartement à vendre - À 2 pas de la BAIE, dans une petite copropriété de 3 lots sans charges: Annonce immobilière pour un appartement traversant, de grande dimension pour un T3 bis, occupant l´ensemble du dernier etage et situé sur le territoire de Hendaye(64). Si cet appartement vous intéresse, AGENCE IPARRALDE IMMOBILIER est à votre [...]",2,"4 pieces, 2 chambres, 79 m2, etage 2/2",https://www.seloger.com/annonces/achat/appartement/hendaye-64/206574251.htm,https://my.matterport.com/show/?m=14EKr5z6rxT,2024-07-16 09:46:48.96151,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,1 month,
3937085,result,99,207459673,486756,https://www.seloger.com/professionnels/agences-immobilieres/biarritz-64200/agence-170738/,HOME EXCLUSIVE,https://v.seloger.com/s/width/150/logos/1/9/0/9/1909ppcq12kubviocj6t8dd6y2896beee4xmgw0nn.jpg,07 89 95 60 63,t,http://www.home-exclusive.fr/,Hendaye,39.002119680417415,0,1,,,,f,t,,Gare-Joncaux,E,appartement,,1,B,,1,,f,f,f,1337,1,64700,11,239200,6133,,30486756,2,"appartement à vendre - Situe dans un quartier prise, ce charmant t2 est l'endroit ideal pour profiter du cadre de vie offert par la cote . Situe au 2eme etage sur 3, il beneficie d'une vue degagee à seulement 200metres de la plage. Cet appartement est en excellent etat, et baigne de lumiere naturelle. Ideal pied à terre, investissement ou 1er [...]",2,"2 pieces, 1 chambre, 39 m2, etage 2/3, balcon, parking",https://www.seloger.com/annonces/achat/appartement/hendaye-64/Gare-Joncaux/207459673.htm,,2024-06-29 14:07:37.491436,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830257,result,10,222820039,531006,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-131251/,O.G.I. - a. pEREZ IMMObILIER,,06 62 82 86 81,t,,Hendaye,35.00215177162531,0,1,,,,f,t,,Centre Ville-La plage,D,appartement,,1,B,,1,,f,t,f,1364,1,64700,11,244000,6971,,30531006,2,"appartement à vendre - En rez-de-chaussee d'une petite copropriete, plaisant 2 pieces d'environ 35 m2 avec un grand sejour/cuisinent donnant sur la terrasse. Vous trouverez egalement une chambre spacieuse et une salle d'eau avec toilette. Cet appartement permet un acces pMR. Une terrasse et une cave completent ce bien. À venir visiter [...]",2,"2 pieces, 1 chambre, 35 m2, etage 0/2, terrasse",https://www.seloger.com/annonces/achat/appartement/hendaye-64/centre-ville-la-plage/222820039.htm,,2024-06-29 14:06:12.724841,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5859772,result,16,223590851,231216,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-29439/,EKI IMMOBILIER,https://v.seloger.com/s/width/150/logos/0/i/v/5/0iv520kpgcr4nn5tm50r0k1ydo1k96cfr79q5ci68.jpg,05 59 20 33 00,t,http://www.eki-immobilier.com/,Hendaye,35.00215177162531,0,1,,,,f,t,,Centre Ville-La plage,D,appartement,,1,B,,2,,f,f,f,1364,1,64700,6,244000,6971,,30231216,2,"appartement à vendre - Baie de Txingudi et la plage à pied pour ce charmant pied à terre, appartement 2 pieces en RDC d'une petite copropriété, terrasse privative à l'intimité préservée, appartement avec un beau volume de piece de vie composée d'un salon-séjour et cuisine ouverte, une chambre et une salle d'eau avec douche italienne. La rénovation [...]",2,"2 pieces, 1 chambre, 35 m2, etage 0/1, terrasse, parking",https://www.seloger.com/annonces/achat/appartement/hendaye-64/223590851.htm,,2024-07-16 09:45:15.233931,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830279,result,36,221725345,531006,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-131251/,O.G.I. - a. pEREZ IMMObILIER,,05 59 20 03 12,t,,Hendaye,41.996587030716725,0,1,,,,f,t,,Centre Ville-La plage,F,appartement,,1,F,,1,,f,f,f,1375,1,64700,7,246100,5860,,30531006,2,"appartement à vendre - Hendaye plage venez decouvrir cet appartement du type t2 traversant au 2e etage de la residence. Entiere refait proche de toutes les commodites cet appartement se compose d'une piece de vie, d'une cuisine et d'une chambre. Une cave commune complete ce bien. bien GpI",2,"2 pieces, 1 chambre, 42 m2, etage 2/4, balcon, ascenseur",https://www.seloger.com/annonces/achat/appartement/hendaye-64/centre-ville-la-plage/221725345.htm,,2024-06-29 14:06:39.648168,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,
5830299,result,64,218740221,385198,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-10941/,LOIa IMMObILIER,,05 59 08 71 23,t,,Hendaye,41.996587030716725,0,1,,,,f,t,,Centre Ville-La plage,F,appartement,,1,F,,1,,f,f,f,1375,1,64700,7,246100,5860,,982997,2,"appartement à vendre - Hendaye plage, à quelques pas de l'ocean et proche toutes commodites, venez decouvrir cet agreable t2 traversant, au 2eme etage de la residence. tres bon etat. Cave commune Contactez nous des aujourdh'ui pour programmer une visite !",2,"2 pieces, 1 chambre, 42 m2, etage 2/0",https://www.seloger.com/annonces/achat/appartement/hendaye-64/218740221.htm,,2024-06-29 14:07:07.875854,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",y,2 months,
5721052,result,28,221824073,465386,https://www.seloger.com/professionnels/agences-immobilieres/hendaye-64700/agence-97287/,GUY HOQUEt HENDaYE,https://v.seloger.com/s/width/150/logos/0/e/3/q/0e3q8x48ny3apy7og2cn1zlldo8tx3lwvhv62nibc.jpg,05 59 59 98 77,t,,Hendaye,76.99472213598261,3,1,1187,104,f,f,t,"Dans un quartier proche des commerces et ecoles et des transports. Venez decouvrir dans une residence avec ascenseur proche de la bidassoa, ce bel appartement au premier etage de 78m2.  Il comporte une piece à vivre, trois chambres, un dressing, une cuisine amenagee, une salle de bains et des toilettes separees.  En complement, on trouve une place de parking, un balcon et une loggia.  Contactez-nous pour une visite. Copropriete de 104 lots (pas de procedure en cours).  Charges annuelles : 1187.00 euros.",Gare-Joncaux,D,appartement,203,1,E,47,1,,f,t,f,1386,1,64700,8,235000,3221,3221,30465386,4,"appartement à vendre - Dans un quartier proche des commerces et ecoles et des transports. Venez decouvrir dans une residence avec ascenseur proche de la bidassoa, ce bel appartement au premier etage de 78m2.  Il comporte une piece à vivre, trois chambres, un dressing, une cuisine amenagee, une salle de bains et des toilettes separees.  En [...]",2,"4 pieces, 3 chambres, 77 m2, etage 1/4, balcon, terrasse, ascenseur",https://www.seloger.com/annonces/achat/appartement/hendaye-64/orio/221824073.htm,,2024-06-29 14:06:36.121911,"https://www.seloger.com/list.htm?projects=2,5&types=1&natures=1,2,4&places=[{%22inseeCodes%22:[640260]}]&price=NaN/300000&enterprise=0&qsVersion=1.0&sort=d_dt_crea&m=search_hp_last",n,,248000
