area,contact_is_private_seller,district,dpe,estate_type,ges,is_exclusive,price,rooms,sold,selling_time,old_price,appartment_size,price_decrease_percent,bedrooms,level,balcony,terrace,parking,elevator,box,garden,swimming_pool
42,1,3,C,Appartement,A,t,,2,n,0,0,small_1_bed,0,1,1,0,1,1,1,0,0,0
